billofmaterialsid,productassemblyid,componentid,startdate,enddate,unitmeasurecode,bomlevel,perassemblyqty,modifieddate
2136,826.0,510,2010-09-07 00:00:00,,EA ,2,1.0,2010-08-24 00:00:00
545,826.0,527,2010-03-18 00:00:00,,EA ,2,36.0,2010-03-04 00:00:00
2170,826.0,922,2010-07-08 00:00:00,,EA ,2,1.0,2010-06-24 00:00:00
351,826.0,931,2010-03-04 00:00:00,2010-05-03 00:00:00,EA ,1,2.0,2010-05-03 00:00:00
150,826.0,931,2010-05-04 00:00:00,,EA ,2,1.0,2010-04-20 00:00:00
3005,827.0,401,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
3010,827.0,490,2010-12-15 00:00:00,,EA ,2,36.0,2010-12-01 00:00:00
913,827.0,506,2010-05-26 00:00:00,,EA ,2,2.0,2010-05-12 00:00:00
3375,827.0,511,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
143,827.0,527,2010-03-04 00:00:00,,EA ,2,36.0,2010-02-18 00:00:00
1836,827.0,922,2010-06-19 00:00:00,,EA ,2,1.0,2010-06-05 00:00:00
2168,827.0,932,2010-07-08 00:00:00,,EA ,2,1.0,2010-06-24 00:00:00
3233,828.0,401,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
26,828.0,491,2010-03-04 00:00:00,,EA ,2,36.0,2010-02-18 00:00:00
2134,828.0,506,2010-07-08 00:00:00,,EA ,2,2.0,2010-06-24 00:00:00
1336,828.0,512,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
937,828.0,527,2010-05-26 00:00:00,,EA ,2,36.0,2010-05-12 00:00:00
3146,828.0,922,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
3145,828.0,933,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2727,829.0,401,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
3238,829.0,490,2010-12-23 00:00:00,,EA ,2,36.0,2010-12-09 00:00:00
1804,829.0,506,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
915,829.0,513,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
2283,829.0,527,2010-07-08 00:00:00,2010-09-06 00:00:00,EA ,1,37.0,2010-09-06 00:00:00
2164,829.0,527,2010-09-07 00:00:00,,EA ,2,36.0,2010-08-24 00:00:00
2869,829.0,923,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
2867,829.0,934,2010-09-15 00:00:00,,EA ,2,1.0,2010-09-01 00:00:00
1379,830.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1843,830.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3415,830.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2503,830.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3152,830.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1380,830.0,492,2010-06-09 00:00:00,,OZ ,2,8.0,2010-05-26 00:00:00
563,830.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
949,830.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
163,830.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
562,830.0,803,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1584,831.0,324,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,3.0,2010-08-08 00:00:00
1381,831.0,324,2010-08-09 00:00:00,,EA ,2,2.0,2010-07-26 00:00:00
1844,831.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3416,831.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2504,831.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3153,831.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1382,831.0,492,2010-06-09 00:00:00,,OZ ,2,8.0,2010-05-26 00:00:00
565,831.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
950,831.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
164,831.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
564,831.0,803,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1383,832.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1845,832.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3417,832.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2660,832.0,327,2010-08-05 00:00:00,2010-10-04 00:00:00,EA ,1,2.0,2010-10-04 00:00:00
2505,832.0,327,2010-10-05 00:00:00,,EA ,2,1.0,2010-09-21 00:00:00
3154,832.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1384,832.0,492,2010-06-09 00:00:00,,OZ ,2,8.0,2010-05-26 00:00:00
567,832.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
951,832.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
165,832.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
566,832.0,803,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1435,833.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1874,833.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3446,833.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2534,833.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3183,833.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2292,833.0,496,2010-07-08 00:00:00,2010-09-06 00:00:00,OZ ,1,9.0,2010-09-06 00:00:00
2171,833.0,496,2010-09-07 00:00:00,,OZ ,2,8.0,2010-08-24 00:00:00
616,833.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
980,833.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
209,833.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
615,833.0,803,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1436,834.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1875,834.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3447,834.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2535,834.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3184,834.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2172,834.0,496,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
618,834.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1165,834.0,533,2010-05-26 00:00:00,2010-07-25 00:00:00,EA ,1,2.0,2010-07-25 00:00:00
981,834.0,533,2010-07-26 00:00:00,,EA ,2,1.0,2010-07-12 00:00:00
210,834.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
617,834.0,803,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1437,835.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1876,835.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3448,835.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2536,835.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3185,835.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2173,835.0,496,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
620,835.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
982,835.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
211,835.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
619,835.0,803,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1615,836.0,324,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,3.0,2010-08-08 00:00:00
1438,836.0,324,2010-08-09 00:00:00,,EA ,2,2.0,2010-07-26 00:00:00
1877,836.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3449,836.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2537,836.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3186,836.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2174,836.0,496,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
622,836.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
983,836.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
212,836.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
621,836.0,803,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
1439,838.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1878,838.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3450,838.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2538,838.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3187,838.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1440,838.0,492,2010-06-09 00:00:00,,OZ ,2,8.0,2010-05-26 00:00:00
623,838.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
984,838.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
214,838.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
213,838.0,804,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1616,839.0,324,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,3.0,2010-08-08 00:00:00
1441,839.0,324,2010-08-09 00:00:00,,EA ,2,2.0,2010-07-26 00:00:00
1879,839.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3451,839.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2539,839.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3188,839.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1442,839.0,492,2010-06-09 00:00:00,,OZ ,2,8.0,2010-05-26 00:00:00
624,839.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
985,839.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
216,839.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
215,839.0,804,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1443,840.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1880,840.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3452,840.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2688,840.0,327,2010-08-05 00:00:00,2010-10-04 00:00:00,EA ,1,2.0,2010-10-04 00:00:00
2540,840.0,327,2010-10-05 00:00:00,,EA ,2,1.0,2010-09-21 00:00:00
3189,840.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1444,840.0,492,2010-06-09 00:00:00,,OZ ,2,8.0,2010-05-26 00:00:00
625,840.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
986,840.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
218,840.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
217,840.0,804,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1481,885.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1905,885.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3477,885.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2565,885.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3214,885.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2299,885.0,496,2010-07-08 00:00:00,2010-09-06 00:00:00,OZ ,1,9.0,2010-09-06 00:00:00
2183,885.0,496,2010-09-07 00:00:00,,OZ ,2,8.0,2010-08-24 00:00:00
655,885.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1020,885.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
258,885.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
257,885.0,804,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1472,886.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1897,886.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3469,886.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2557,886.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3206,886.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2179,886.0,496,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
647,886.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1181,886.0,533,2010-05-26 00:00:00,2010-07-25 00:00:00,EA ,1,2.0,2010-07-25 00:00:00
1008,886.0,533,2010-07-26 00:00:00,,EA ,2,1.0,2010-07-12 00:00:00
242,886.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1473,886.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1478,887.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1902,887.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3474,887.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2562,887.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3211,887.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2180,887.0,496,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
652,887.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1188,887.0,533,2010-05-26 00:00:00,2010-07-25 00:00:00,EA ,1,2.0,2010-07-25 00:00:00
1017,887.0,533,2010-07-26 00:00:00,,EA ,2,1.0,2010-07-12 00:00:00
252,887.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
251,887.0,804,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1479,888.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1903,888.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3475,888.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2563,888.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3212,888.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2181,888.0,496,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
653,888.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1018,888.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
254,888.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
253,888.0,804,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1638,889.0,324,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,3.0,2010-08-08 00:00:00
1480,889.0,324,2010-08-09 00:00:00,,EA ,2,2.0,2010-07-26 00:00:00
1904,889.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3476,889.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2564,889.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3213,889.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2182,889.0,496,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
654,889.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1019,889.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
256,889.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
255,889.0,804,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1474,890.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1898,890.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3470,890.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2706,890.0,327,2010-08-05 00:00:00,2010-10-04 00:00:00,EA ,1,2.0,2010-10-04 00:00:00
2558,890.0,327,2010-10-05 00:00:00,,EA ,2,1.0,2010-09-21 00:00:00
3207,890.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1009,890.0,495,2010-05-26 00:00:00,,OZ ,2,8.0,2010-05-12 00:00:00
648,890.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1010,890.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
244,890.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
243,890.0,804,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1475,891.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1899,891.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3471,891.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2559,891.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3208,891.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1186,891.0,495,2010-05-26 00:00:00,2010-07-25 00:00:00,OZ ,1,9.0,2010-07-25 00:00:00
1011,891.0,495,2010-07-26 00:00:00,,OZ ,2,8.0,2010-07-12 00:00:00
649,891.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1012,891.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
246,891.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
245,891.0,804,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1476,892.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1900,892.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3472,892.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2560,892.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3209,892.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1013,892.0,495,2010-05-26 00:00:00,,OZ ,2,8.0,2010-05-12 00:00:00
650,892.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1187,892.0,533,2010-05-26 00:00:00,2010-07-25 00:00:00,EA ,1,2.0,2010-07-25 00:00:00
1014,892.0,533,2010-07-26 00:00:00,,EA ,2,1.0,2010-07-12 00:00:00
248,892.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
247,892.0,804,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1637,893.0,324,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,3.0,2010-08-08 00:00:00
1477,893.0,324,2010-08-09 00:00:00,,EA ,2,2.0,2010-07-26 00:00:00
1901,893.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3473,893.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2561,893.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3210,893.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1015,893.0,495,2010-05-26 00:00:00,,OZ ,2,8.0,2010-05-12 00:00:00
651,893.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1016,893.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
250,893.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
249,893.0,804,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
2317,894.0,355,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
554,894.0,535,2010-03-18 00:00:00,,EA ,2,1.0,2010-03-04 00:00:00
3111,894.0,679,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1456,895.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1889,895.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3461,895.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2549,895.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3198,895.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1178,895.0,495,2010-05-26 00:00:00,2010-07-25 00:00:00,OZ ,1,9.0,2010-07-25 00:00:00
996,895.0,495,2010-07-26 00:00:00,,OZ ,2,8.0,2010-07-12 00:00:00
639,895.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
997,895.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
234,895.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1457,895.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1458,896.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1890,896.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3462,896.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2550,896.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3199,896.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
998,896.0,495,2010-05-26 00:00:00,,OZ ,2,8.0,2010-05-12 00:00:00
640,896.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1179,896.0,533,2010-05-26 00:00:00,2010-07-25 00:00:00,EA ,1,2.0,2010-07-25 00:00:00
999,896.0,533,2010-07-26 00:00:00,,EA ,2,1.0,2010-07-12 00:00:00
235,896.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1459,896.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1460,897.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1891,897.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3463,897.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2551,897.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3200,897.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1000,897.0,495,2010-05-26 00:00:00,,OZ ,2,8.0,2010-05-12 00:00:00
641,897.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1001,897.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
236,897.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1461,897.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1462,898.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1892,898.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3464,898.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2700,898.0,327,2010-08-05 00:00:00,2010-10-04 00:00:00,EA ,1,2.0,2010-10-04 00:00:00
2552,898.0,327,2010-10-05 00:00:00,,EA ,2,1.0,2010-09-21 00:00:00
3201,898.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
1002,898.0,495,2010-05-26 00:00:00,,OZ ,2,8.0,2010-05-12 00:00:00
642,898.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1003,898.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
237,898.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1463,898.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1464,899.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1893,899.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3465,899.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2553,899.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3202,899.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2296,899.0,496,2010-07-08 00:00:00,2010-09-06 00:00:00,OZ ,1,9.0,2010-09-06 00:00:00
2175,899.0,496,2010-09-07 00:00:00,,OZ ,2,8.0,2010-08-24 00:00:00
643,899.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1004,899.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
238,899.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
1465,899.0,802,2010-06-09 00:00:00,,EA ,2,1.0,2010-05-26 00:00:00
1466,900.0,324,2010-06-09 00:00:00,,EA ,2,2.0,2010-05-26 00:00:00
1894,900.0,325,2010-06-19 00:00:00,,EA ,2,2.0,2010-06-05 00:00:00
3466,900.0,326,2010-12-23 00:00:00,,EA ,2,1.0,2010-12-09 00:00:00
2554,900.0,327,2010-08-05 00:00:00,,EA ,2,1.0,2010-07-22 00:00:00
3203,900.0,399,2010-12-15 00:00:00,,EA ,2,1.0,2010-12-01 00:00:00
2176,900.0,496,2010-07-08 00:00:00,,OZ ,2,8.0,2010-06-24 00:00:00
644,900.0,532,2010-03-18 00:00:00,,EA ,2,4.0,2010-03-04 00:00:00
1005,900.0,533,2010-05-26 00:00:00,,EA ,2,1.0,2010-05-12 00:00:00
239,900.0,534,2010-03-04 00:00:00,,EA ,2,1.0,2010-02-18 00:00:00
